setting,run_id,run_name,_step,eval/return,eval/return_std,attention/entropy_mean,attention/entropy_std,attention/max_weight_mean,attention/effective_context_mean,attention/lag_0,attention/lag_1,attention/lag_2,attention/lag_3,attention/lag_4,attention/lag_5,attention/lag_6,attention/lag_7
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,760000.0,342.59084561955467,125.99966000765633,0.953322767842423,0.2884380214323696,0.7195589878915007,2.59431566217836,0.7192815341770391,0.015867583419051482,0.09842775622041428,0.0181934174211101,0.02553474480293227,0.029861902855458977,0.031240492280404923,0.0615925688235882
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,770000.0,224.05043855253197,110.98074631465343,0.9174840177942352,0.34316304898823435,0.738588550835384,2.5029849954225023,0.7385885508353838,0.024087493026001012,0.08613677310568081,0.018577394618577412,0.017065656616482006,0.030657489203676242,0.026952844958222897,0.057933797635975476
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,780000.0,131.05638063710515,64.7378256551442,0.9305088407924146,0.33501419300244195,0.7280548385869186,2.535799167448066,0.7280548385869176,0.018192007338521228,0.09257011555795983,0.016825602257215085,0.017308439045705528,0.026623052615729035,0.02836077287923649,0.07206517171871425
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,790000.0,175.0953846076235,27.87277901126343,0.9785722184036894,0.33187716138371404,0.7075355307571277,2.6606546948782808,0.7075355307571278,0.016945643789110676,0.09595253720718057,0.01637730085553883,0.018975559067382658,0.03530426569224762,0.03335944381717496,0.07554971881423714
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,800000.0,187.14292685043313,62.6242880237561,0.920582110151981,0.34962364232961357,0.7290986298094166,2.5107514985683737,0.7290986298094169,0.023512841645311502,0.0903628980015886,0.018699569165171483,0.015760425410490813,0.029025715547992045,0.02678039716066779,0.06675952325936106
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,810000.0,145.14757426337076,71.19863514371049,0.8699220497075192,0.36089102377402216,0.7538888271847914,2.3867248003766615,0.7538888271847912,0.025090597539432775,0.07093744228911139,0.01580965275313945,0.017680303572880494,0.030977672875979686,0.02359418829625854,0.06202131548840641
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,820000.0,177.78966420972142,126.49322185965545,0.8617144712984944,0.3594817973622145,0.7454715094154908,2.367215740025861,0.7454715094154908,0.015410898434645019,0.10631782969271561,0.015504982434213162,0.014633994805010583,0.03761337538666028,0.02203328297058771,0.04301412686067674
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,830000.0,202.06295221389473,44.42176891116499,1.0024013894510322,0.2746170700198922,0.695623300002652,2.7248173257633095,0.695623300002652,0.021070366894575566,0.0821446259789136,0.020967569708790764,0.02014271239381958,0.03729933112725153,0.03083200597422106,0.09192008791977578
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,840000.0,275.4782163273325,33.73656764860899,0.932606903733299,0.34741470173108374,0.7166542209865073,2.541125018738784,0.7166265174088176,0.025155678318166612,0.12115075518153966,0.014055001363338553,0.01784042216332113,0.03238702757556701,0.02163320412106494,0.05115139386818457
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,850000.0,245.72545254108007,57.55103369268947,0.898778159223631,0.3194899410347371,0.7334881168470473,2.4565997029989797,0.7334881168470474,0.016438265810621938,0.10809516537433989,0.014508562854098328,0.015377551642623971,0.034607656741674236,0.024343387984596114,0.0531412927449983
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,860000.0,187.8255503958565,65.94954887727201,0.9205487732834328,0.312950536901492,0.7268212131272586,2.5106677993708506,0.7268201101222288,0.018615556232077925,0.09953512559547673,0.014173250966535024,0.020133928028213732,0.04111118988429196,0.023503643535114353,0.0561071956360618
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,870000.0,261.4871191389536,54.500334961380474,0.8828965001438682,0.330644575617953,0.7343031981345229,2.4178930009136463,0.7343031981345233,0.016699143354621894,0.1243019609179891,0.01177385075034765,0.013345735821001044,0.03498596480107334,0.02423687656729304,0.04035326965315075
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,880000.0,328.48925525969537,62.475358024917696,0.9321532605671935,0.34749350521946265,0.7206375428691265,2.5399725161720346,0.7206345354022279,0.018660330774815815,0.10859800254791649,0.021136266360207927,0.022258311197393868,0.03438747603482568,0.022857408252357422,0.05146766943025414
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,890000.0,287.39407767761895,70.31100957704939,0.8811961938027887,0.3831373458403259,0.7402108014178497,2.41378533524675,0.7402098931721928,0.01898699787367747,0.09823764957123299,0.018894817288604617,0.021139155989570276,0.030926006825263478,0.02366003073640914,0.047945448543049225
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,900000.0,253.60744020477023,121.83740258293966,0.9727173965910118,0.307836359673337,0.7135736105010396,2.645122549076487,0.7135704522427438,0.022674139122868732,0.09924378595454685,0.018823026826138557,0.020940305000545965,0.04618908138006255,0.03036327087334444,0.04819593859974875
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,910000.0,211.8159935120585,46.924508993571806,0.9383533319990518,0.30849438772634524,0.7278424808966688,2.555769447655087,0.7278424808966696,0.01469514859433444,0.10428491808530485,0.01929399288392221,0.01936098506982577,0.02899297562286991,0.02728676671660879,0.05824273213046512
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,920000.0,264.5706675153638,103.70606236012587,0.9364259806291781,0.3557292999144239,0.7232216216472136,2.5508483257979115,0.7232216216472134,0.020573321522171284,0.10847812897313122,0.014034046255125922,0.016161899856216685,0.03688191196378041,0.030706618924184238,0.04994245085817677
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,930000.0,249.012533027217,130.43563853506467,0.9751332550846126,0.334934782813424,0.7205148429162758,2.6515205160329525,0.7205148429162758,0.021691876131789474,0.09998384503571932,0.017234475909416142,0.021939663470272944,0.04113289163278467,0.03084163756718189,0.04666076733655973
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,940000.0,314.034313929737,109.17017186208942,0.8968912978754637,0.347875066103615,0.7334143877820023,2.4519688102716453,0.7334118096355544,0.025971993962089063,0.11040288855106012,0.009684448241010016,0.013458966573956503,0.03811767542426377,0.026189053793073524,0.042763163818993574
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,950000.0,317.4163898285327,96.58198686512426,0.9498477396118785,0.3319571733440712,0.7118864057107065,2.5853159881305734,0.7118864057107056,0.019132126629560934,0.12211651154452932,0.013705549020174611,0.016474931191301362,0.03760003676725812,0.027408485819227522,0.051675953317241584
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,960000.0,236.69773069045897,31.639653895701624,0.8685200049789137,0.33781815324345754,0.7501618743952791,2.383380850183307,0.7501618743952786,0.023183198995541734,0.09235442363801136,0.0120750490436746,0.016704798218930235,0.034771979745059786,0.02742252991549569,0.04332614604800752
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,970000.0,248.21661402182167,56.44007055990473,0.9500161791282332,0.35407537871485695,0.7128650391379829,2.585751494182423,0.7128650391379828,0.02048713279254313,0.11291126370146046,0.012010482454466509,0.015023953500964873,0.04051947560939594,0.03280623117730702,0.05337642162587921
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,980000.0,274.4815809717953,122.8572896855551,0.9437565508387343,0.3214519502875091,0.7234726827405955,2.569616204124527,0.7234726827405962,0.019972061472523003,0.10957820350297486,0.015036068940774085,0.02070015943112433,0.03264593017399164,0.034976071562156784,0.04361882217585977
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,990000.0,318.9976445178815,146.1437910155463,0.9330223493893414,0.3248743109160312,0.7278554356401125,2.5421809374125055,0.7278554356401129,0.019169297422827008,0.11129658978705217,0.01564173751525864,0.017521664540214737,0.02486678643368484,0.033877289061633085,0.04977119959921685
hidden,lap7edb6,rl_p3_attn_support_hidden_seed42,1000000.0,296.3827258699792,92.11107918148684,0.9192555135165876,0.31703426543417795,0.732159830383687,2.507422952385295,0.7321598303836869,0.015490339222102462,0.10295557951243077,0.013595051580846545,0.020671048570898288,0.02545207710131078,0.03548038029218236,0.05419569333654161
